ticket_id,text,category,sentiment,urgent,created_at,response_time_hours,priority
86,Feature not working properly,Technical,Negative,False,2025-06-19,26,medium
87,Unable to update payment method,Billing,Neutral,False,2025-04-03,16,medium
88,Verification email not received,Account,Neutral,False,2025-02-05,10,low
89,Profile update failed,Account,Positive,False,2024-09-03,28,low
90,Payment failed again,Billing,Positive,False,2024-11-06,47,medium
91,Feature not working properly,Technical,Positive,False,2024-05-26,60,medium
92,Payment failed again,Billing,Neutral,False,2024-08-12,21,medium
93,App crashes on login,Technical,Negative,True,2024-08-17,66,high
94,Unable to reset password,Account,Neutral,False,2025-02-17,26,low
95,Unable to reset password,Account,Positive,False,2024-12-31,47,low
96,Unable to reset password,Account,Negative,False,2024-01-20,59,medium
97,Billing invoice incorrect,Billing,Neutral,True,2025-03-27,38,medium
98,Refund not processed,Billing,Positive,False,2025-06-08,30,medium
99,Refund not processed,Billing,Neutral,False,2024-04-17,35,medium
100,App crashes on login,Technical,Neutral,False,2024-02-10,55,medium
101,Account locked unexpectedly,Account,Positive,False,2024-09-21,66,low
102,Unable to reset password,Account,Positive,False,2025-05-21,36,low
103,App crashes on login,Technical,Neutral,False,2024-02-28,35,medium
104,Refund not processed,Billing,Neutral,False,2024-01-18,11,medium
105,Refund not processed,Billing,Neutral,False,2024-08-15,16,medium
106,Billing invoice incorrect,Billing,Neutral,False,2025-04-09,54,medium
107,Need more information about product,General,Positive,False,2024-10-01,6,low
108,Error while uploading file,Technical,Positive,False,2025-06-23,21,medium
109,Charged twice for subscription,Billing,Positive,False,2024-09-25,26,medium
110,System timeout issue,Technical,Negative,False,2024-11-15,38,medium
111,Request for demo,General,Negative,False,2025-04-01,23,medium
112,Login issues with account,Account,Positive,False,2024-10-04,33,low
113,Billing invoice incorrect,Billing,Positive,False,2024-02-07,71,medium
114,Request for demo,General,Neutral,False,2024-07-13,32,low
115,Payment failed again,Billing,Negative,False,2025-04-02,56,medium
116,Feedback on service,General,Neutral,False,2025-05-21,65,low
117,Website not loading,Technical,Positive,True,2024-11-11,18,medium
118,Login issues with account,Account,Positive,False,2025-02-18,17,low
119,Refund not processed,Billing,Negative,False,2024-01-15,33,medium
120,App crashes on login,Technical,Positive,True,2025-03-17,49,medium
121,System timeout issue,Technical,Negative,True,2025-06-02,38,high
122,Verification email not received,Account,Positive,False,2024-02-16,21,low
123,Verification email not received,Account,Positive,False,2024-10-02,34,low
124,Unable to reset password,Account,Negative,False,2025-01-07,42,medium
125,Charged twice for subscription,Billing,Neutral,False,2024-09-07,28,medium
126,App crashes on login,Technical,Positive,True,2024-12-31,11,medium
127,Feature not working properly,Technical,Negative,False,2025-05-01,26,medium
128,Request for demo,General,Positive,False,2024-09-11,12,low
129,Refund not processed,Billing,Positive,False,2024-09-27,52,medium
130,Account locked unexpectedly,Account,Positive,True,2024-02-12,30,medium
131,How to use this feature?,General,Negative,False,2024-03-27,20,medium
132,Unable to reset password,Account,Negative,False,2025-02-02,64,medium
133,System timeout issue,Technical,Negative,False,2024-06-02,19,medium
134,Request for demo,General,Negative,False,2024-02-14,55,medium
135,Unable to update payment method,Billing,Negative,False,2025-06-01,65,medium
136,How to use this feature?,General,Negative,False,2024-01-17,30,medium
137,Billing invoice incorrect,Billing,Positive,True,2024-03-28,47,medium
138,Account locked unexpectedly,Account,Neutral,False,2024-04-17,3,low
139,Error while uploading file,Technical,Neutral,False,2025-06-28,34,medium
140,Verification email not received,Account,Positive,False,2024-01-04,65,low
141,Refund not processed,Billing,Negative,False,2025-07-02,68,medium
142,General inquiry,General,Neutral,False,2024-03-08,10,low
143,Error while uploading file,Technical,Negative,False,2024-09-28,27,medium
144,Verification email not received,Account,Neutral,False,2024-08-24,49,low
145,General inquiry,General,Negative,False,2024-03-19,37,medium
146,Need more information about product,General,Negative,False,2024-02-17,26,medium
147,Need more information about product,General,Positive,False,2024-03-20,43,low
148,System timeout issue,Technical,Negative,False,2024-09-17,2,medium
149,Charged twice for subscription,Billing,Neutral,False,2025-05-08,35,medium
150,Website not loading,Technical,Negative,True,2024-04-11,67,high
151,Verification email not received,Account,Neutral,False,2024-10-19,60,low
152,Feedback on service,General,Positive,False,2024-05-01,40,low
153,General inquiry,General,Positive,False,2024-03-28,38,low
154,Refund not processed,Billing,Negative,False,2025-04-14,58,medium
155,Account locked unexpectedly,Account,Positive,False,2024-10-02,27,low
156,How to use this feature?,General,Positive,False,2024-03-17,19,low
157,Feature not working properly,Technical,Neutral,False,2025-06-20,17,medium
158,Feature not working properly,Technical,Positive,False,2025-06-04,47,medium
159,General inquiry,General,Neutral,False,2024-08-24,51,low
160,App crashes on login,Technical,Positive,False,2024-01-26,58,medium
161,System timeout issue,Technical,Negative,True,2025-02-19,45,high
162,Unable to reset password,Account,Positive,False,2025-01-20,43,low
163,Unable to reset password,Account,Neutral,False,2024-01-02,51,low
164,Website not loading,Technical,Negative,True,2024-05-02,38,high
165,Login issues with account,Account,Positive,False,2024-09-16,51,low
166,How to use this feature?,General,Positive,False,2025-02-03,47,low
167,Feature not working properly,Technical,Positive,False,2025-03-14,36,medium
168,Charged twice for subscription,Billing,Negative,False,2024-04-14,37,medium
169,Error while uploading file,Technical,Neutral,False,2024-06-01,56,medium
170,Unable to reset password,Account,Positive,False,2025-06-07,48,low
171,Billing invoice incorrect,Billing,Negative,True,2025-03-14,71,high
172,Refund not processed,Billing,Positive,False,2024-07-27,53,medium
173,Need more information about product,General,Positive,False,2025-04-06,37,low
174,Charged twice for subscription,Billing,Negative,False,2025-05-12,17,medium
175,General inquiry,General,Neutral,False,2024-06-23,44,low
176,System timeout issue,Technical,Neutral,False,2024-10-15,34,medium
177,Error while uploading file,Technical,Neutral,False,2025-02-19,62,medium
178,Payment failed again,Billing,Positive,False,2025-02-07,10,medium
179,Request for demo,General,Neutral,False,2024-07-31,71,low
180,Verification email not received,Account,Neutral,False,2024-08-13,58,low
181,Unable to update payment method,Billing,Negative,False,2025-03-13,25,medium
182,Refund not processed,Billing,Positive,False,2024-09-06,44,medium
183,Unable to reset password,Account,Positive,False,2024-04-03,48,low
184,How to use this feature?,General,Positive,False,2024-09-21,3,low
185,Account locked unexpectedly,Account,Neutral,False,2025-02-26,27,low
186,Feature not working properly,Technical,Neutral,False,2025-01-20,8,medium
187,Feature not working properly,Technical,Negative,False,2025-05-25,47,medium
188,Request for demo,General,Negative,False,2024-05-08,28,medium
189,Feature not working properly,Technical,Positive,False,2024-04-04,50,medium
190,Verification email not received,Account,Neutral,False,2025-02-13,40,low
191,Unable to update payment method,Billing,Positive,False,2024-01-23,55,medium
192,How to use this feature?,General,Neutral,False,2025-04-29,1,low
193,Account locked unexpectedly,Account,Negative,False,2024-03-15,58,medium
194,Payment failed again,Billing,Positive,True,2024-09-11,67,medium
195,Verification email not received,Account,Positive,False,2024-04-21,71,low
196,Billing invoice incorrect,Billing,Positive,True,2024-02-10,5,medium
197,Unable to update payment method,Billing,Negative,False,2024-11-07,33,medium
198,Profile update failed,Account,Negative,False,2025-06-24,15,medium
199,Refund not processed,Billing,Neutral,False,2024-04-11,68,medium
200,Account locked unexpectedly,Account,Neutral,True,2024-07-15,1,medium
201,Feedback on service,General,Neutral,False,2024-01-11,59,low
202,Unable to reset password,Account,Negative,False,2024-10-12,32,medium
203,Request for demo,General,Positive,False,2025-05-01,71,low
204,Billing invoice incorrect,Billing,Neutral,False,2024-09-09,40,medium
205,Billing invoice incorrect,Billing,Positive,True,2024-02-26,54,medium
206,Feature not working properly,Technical,Positive,False,2024-03-24,55,medium
207,Error while uploading file,Technical,Neutral,False,2025-01-14,5,medium
208,Profile update failed,Account,Neutral,False,2024-12-12,51,low
209,Billing invoice incorrect,Billing,Neutral,False,2024-07-21,65,medium
210,Website not loading,Technical,Neutral,False,2024-03-10,40,medium
211,Error while uploading file,Technical,Neutral,False,2024-07-17,29,medium
212,System timeout issue,Technical,Positive,False,2024-09-28,64,medium
213,Error while uploading file,Technical,Neutral,False,2024-07-10,54,medium
214,Need more information about product,General,Positive,False,2024-02-27,51,low
215,Website not loading,Technical,Positive,False,2024-02-25,19,medium
216,Charged twice for subscription,Billing,Negative,False,2025-03-01,8,medium
217,Account locked unexpectedly,Account,Neutral,False,2024-07-07,41,low
218,Refund not processed,Billing,Positive,False,2024-04-25,43,medium
219,App crashes on login,Technical,Negative,False,2024-07-14,60,medium
220,System timeout issue,Technical,Negative,False,2024-02-02,48,medium
221,Verification email not received,Account,Positive,False,2024-12-05,14,low
222,Refund not processed,Billing,Neutral,False,2024-01-03,11,medium
223,Profile update failed,Account,Positive,False,2024-12-25,72,low
224,Account locked unexpectedly,Account,Neutral,False,2024-07-31,40,low
225,Refund not processed,Billing,Positive,False,2025-03-18,61,medium
226,Login issues with account,Account,Negative,False,2024-07-19,58,medium
227,Unable to reset password,Account,Neutral,False,2024-07-16,61,low
228,Profile update failed,Account,Positive,False,2024-02-01,52,low
229,Account locked unexpectedly,Account,Positive,True,2024-02-11,8,medium
230,Website not loading,Technical,Negative,True,2024-09-20,44,high
231,Feature not working properly,Technical,Neutral,False,2025-01-06,6,medium
232,Unable to reset password,Account,Neutral,False,2024-09-25,39,low
233,Need more information about product,General,Negative,False,2024-01-04,9,medium
234,Error while uploading file,Technical,Positive,False,2024-01-25,61,medium
235,Account locked unexpectedly,Account,Neutral,False,2025-04-21,64,low
236,General inquiry,General,Positive,False,2024-05-15,2,low
237,Unable to update payment method,Billing,Negative,False,2024-11-06,31,medium
238,Unable to reset password,Account,Neutral,False,2024-12-01,47,low
239,Request for demo,General,Positive,False,2024-03-21,51,low
240,Error while uploading file,Technical,Neutral,False,2024-06-12,9,medium
241,General inquiry,General,Negative,False,2024-02-04,70,medium
242,App crashes on login,Technical,Neutral,False,2024-11-29,10,medium
243,Need more information about product,General,Positive,False,2024-09-28,27,low
244,Profile update failed,Account,Neutral,False,2024-04-08,58,low
245,Error while uploading file,Technical,Positive,False,2024-06-26,54,medium
246,Need more information about product,General,Negative,False,2025-04-16,31,medium
247,Payment failed again,Billing,Neutral,True,2025-07-05,35,medium
248,Feature not working properly,Technical,Negative,False,2025-01-16,34,medium
249,Verification email not received,Account,Positive,False,2024-07-22,24,low
250,Error while uploading file,Technical,Positive,False,2024-09-08,37,medium
251,Unable to reset password,Account,Positive,False,2024-07-11,51,low
252,Error while uploading file,Technical,Negative,False,2024-09-14,68,medium
253,Payment failed again,Billing,Negative,True,2024-08-24,5,high
254,Billing invoice incorrect,Billing,Neutral,False,2024-04-14,30,medium
255,Login issues with account,Account,Positive,False,2025-04-04,38,low
256,Payment failed again,Billing,Positive,True,2024-08-26,25,medium
257,Login issues with account,Account,Negative,False,2024-03-17,23,medium
258,Need more information about product,General,Neutral,False,2025-04-04,1,low
259,Need more information about product,General,Negative,False,2024-04-18,45,medium
260,Charged twice for subscription,Billing,Neutral,False,2024-08-10,44,medium
261,Charged twice for subscription,Billing,Positive,False,2024-05-24,33,medium
262,Need more information about product,General,Negative,False,2024-02-09,27,medium
263,Unable to reset password,Account,Neutral,False,2024-01-12,48,low
264,Need more information about product,General,Neutral,False,2024-07-08,10,low
265,Charged twice for subscription,Billing,Neutral,False,2024-07-27,71,medium
266,Refund not processed,Billing,Neutral,False,2025-05-10,13,medium
267,Feedback on service,General,Positive,False,2025-02-08,69,low
268,App crashes on login,Technical,Neutral,False,2024-04-03,53,medium
269,System timeout issue,Technical,Neutral,False,2024-10-17,40,medium
270,Profile update failed,Account,Neutral,False,2024-12-31,3,low
271,Website not loading,Technical,Neutral,False,2025-01-07,27,medium
272,Profile update failed,Account,Positive,False,2024-01-07,55,low
273,Refund not processed,Billing,Neutral,False,2024-04-26,47,medium
274,App crashes on login,Technical,Positive,True,2025-04-16,71,medium
275,Account locked unexpectedly,Account,Positive,False,2024-05-25,48,low
276,App crashes on login,Technical,Positive,True,2025-05-31,21,medium
277,App crashes on login,Technical,Positive,True,2025-06-17,63,medium
278,System timeout issue,Technical,Positive,False,2024-07-21,6,medium
279,Unable to reset password,Account,Positive,False,2025-05-09,50,low
280,Need more information about product,General,Negative,False,2024-03-29,21,medium
281,Need more information about product,General,Neutral,False,2024-08-15,26,low
282,App crashes on login,Technical,Negative,True,2025-04-29,52,high
283,App crashes on login,Technical,Neutral,True,2025-06-14,20,medium
284,Website not loading,Technical,Positive,False,2024-09-09,5,medium
285,Payment failed again,Billing,Neutral,False,2024-11-27,71,medium
286,Profile update failed,Account,Neutral,False,2024-11-09,32,low
287,Account locked unexpectedly,Account,Negative,True,2025-03-11,65,high
288,App crashes on login,Technical,Positive,True,2025-03-24,63,medium
289,Error while uploading file,Technical,Neutral,False,2025-04-21,59,medium
290,General inquiry,General,Neutral,False,2024-07-02,14,low
291,Unable to update payment method,Billing,Neutral,False,2024-03-09,56,medium
292,Refund not processed,Billing,Neutral,False,2025-01-09,65,medium
293,Charged twice for subscription,Billing,Positive,False,2025-06-06,17,medium
294,Unable to reset password,Account,Negative,False,2024-03-25,66,medium
295,Charged twice for subscription,Billing,Negative,False,2024-03-22,49,medium
296,Billing invoice incorrect,Billing,Positive,False,2024-05-19,15,medium
297,Unable to update payment method,Billing,Neutral,False,2024-07-17,37,medium
298,Error while uploading file,Technical,Positive,False,2024-06-18,45,medium
299,App crashes on login,Technical,Neutral,False,2024-09-15,36,medium
300,Unable to update payment method,Billing,Neutral,False,2025-04-12,65,medium
301,Website not loading,Technical,Negative,True,2025-05-06,65,high
302,Unable to reset password,Account,Neutral,False,2024-08-31,5,low
303,App crashes on login,Technical,Neutral,True,2024-07-22,36,medium
304,Account locked unexpectedly,Account,Positive,False,2024-12-01,34,low
305,Request for demo,General,Positive,False,2024-04-27,47,low
306,Feedback on service,General,Negative,False,2025-04-08,14,medium
307,Feedback on service,General,Negative,False,2024-09-15,51,medium
308,Feature not working properly,Technical,Neutral,False,2025-01-15,48,medium
309,Login issues with account,Account,Neutral,False,2024-05-29,11,low
310,Error while uploading file,Technical,Positive,False,2025-03-28,7,medium
311,Request for demo,General,Neutral,False,2024-10-30,40,low
312,Billing invoice incorrect,Billing,Negative,True,2024-11-16,20,high
313,Need more information about product,General,Negative,False,2024-10-24,56,medium
314,Request for demo,General,Neutral,False,2025-03-03,7,low
315,General inquiry,General,Positive,False,2024-05-15,6,low
316,Charged twice for subscription,Billing,Positive,False,2024-01-23,46,medium
317,Payment failed again,Billing,Negative,True,2024-11-07,29,high
318,How to use this feature?,General,Neutral,False,2025-02-27,18,low
319,Login issues with account,Account,Negative,False,2024-07-28,61,medium
320,Unable to update payment method,Billing,Positive,False,2024-06-11,32,medium
321,Verification email not received,Account,Positive,False,2024-06-01,9,low
322,Feature not working properly,Technical,Neutral,False,2024-05-28,34,medium
323,Charged twice for subscription,Billing,Negative,False,2024-01-12,72,medium
324,Need more information about product,General,Negative,False,2024-12-24,57,medium
325,General inquiry,General,Positive,False,2025-06-14,22,low
326,Charged twice for subscription,Billing,Positive,False,2024-01-01,69,medium
327,Account locked unexpectedly,Account,Positive,True,2024-01-26,8,medium
328,Billing invoice incorrect,Billing,Negative,False,2024-04-17,26,medium
329,Profile update failed,Account,Positive,False,2024-05-25,67,low
330,Profile update failed,Account,Negative,False,2025-06-03,23,medium
331,System timeout issue,Technical,Positive,True,2025-06-04,7,medium
332,Feedback on service,General,Positive,False,2025-05-04,49,low
333,Verification email not received,Account,Positive,False,2025-03-23,58,low
334,Error while uploading file,Technical,Positive,False,2024-06-28,34,medium
335,Charged twice for subscription,Billing,Positive,False,2024-08-25,43,medium
336,Charged twice for subscription,Billing,Neutral,False,2024-09-26,71,medium
337,Request for demo,General,Neutral,False,2025-03-22,38,low
338,Refund not processed,Billing,Negative,False,2024-08-10,2,medium
339,Feature not working properly,Technical,Positive,False,2024-06-22,26,medium
340,Unable to reset password,Account,Positive,False,2024-06-12,50,low
341,Need more information about product,General,Positive,False,2024-12-02,49,low
342,General inquiry,General,Neutral,False,2025-07-03,68,low
343,Billing invoice incorrect,Billing,Neutral,False,2024-01-07,30,medium
344,Website not loading,Technical,Neutral,False,2024-11-11,10,medium
345,Unable to update payment method,Billing,Positive,False,2024-06-24,4,medium
346,Payment failed again,Billing,Negative,False,2024-04-24,45,medium
347,Billing invoice incorrect,Billing,Positive,True,2024-05-25,6,medium
348,Charged twice for subscription,Billing,Positive,False,2024-03-10,47,medium
349,Feedback on service,General,Negative,False,2024-07-23,9,medium
350,Payment failed again,Billing,Positive,True,2025-01-28,15,medium
351,Charged twice for subscription,Billing,Negative,False,2024-02-04,12,medium
352,General inquiry,General,Positive,False,2024-10-21,17,low
353,Website not loading,Technical,Neutral,True,2024-04-10,55,medium
354,Billing invoice incorrect,Billing,Neutral,True,2024-09-24,37,medium
355,Login issues with account,Account,Neutral,False,2024-02-19,65,low
356,System timeout issue,Technical,Negative,False,2025-05-02,53,medium
357,Profile update failed,Account,Negative,False,2024-02-01,13,medium
358,General inquiry,General,Negative,False,2024-12-21,7,medium
359,How to use this feature?,General,Positive,False,2025-07-04,12,low
360,App crashes on login,Technical,Neutral,True,2024-10-21,26,medium
361,Charged twice for subscription,Billing,Positive,False,2024-10-22,45,medium
362,Payment failed again,Billing,Neutral,False,2025-05-17,24,medium
363,How to use this feature?,General,Neutral,False,2025-05-21,66,low
364,How to use this feature?,General,Positive,False,2024-09-23,37,low
365,Error while uploading file,Technical,Neutral,False,2024-08-07,22,medium
366,Refund not processed,Billing,Neutral,False,2024-04-22,72,medium
367,Unable to reset password,Account,Neutral,False,2024-04-17,13,low
368,Account locked unexpectedly,Account,Negative,True,2025-02-14,4,high
369,Website not loading,Technical,Neutral,True,2025-01-15,70,medium
370,App crashes on login,Technical,Neutral,False,2025-05-28,30,medium
371,Unable to update payment method,Billing,Negative,False,2025-04-16,5,medium
372,How to use this feature?,General,Neutral,False,2024-12-22,67,low
373,Verification email not received,Account,Negative,False,2024-06-08,71,medium
374,App crashes on login,Technical,Neutral,True,2024-11-27,33,medium
375,Unable to update payment method,Billing,Neutral,False,2024-08-24,60,medium
376,Request for demo,General,Positive,False,2024-08-31,35,low
377,Need more information about product,General,Positive,False,2024-11-04,20,low
378,Unable to reset password,Account,Negative,False,2024-09-10,67,medium
379,App crashes on login,Technical,Positive,True,2024-12-22,25,medium
380,Payment failed again,Billing,Positive,False,2024-09-21,14,medium
381,Account locked unexpectedly,Account,Positive,False,2024-07-19,39,low
382,Profile update failed,Account,Neutral,False,2024-10-31,26,low
383,Payment failed again,Billing,Neutral,True,2024-04-21,50,medium
384,Charged twice for subscription,Billing,Positive,False,2025-04-20,52,medium
385,Error while uploading file,Technical,Negative,False,2025-03-23,38,medium
386,Billing invoice incorrect,Billing,Positive,True,2025-04-19,52,medium
387,Error while uploading file,Technical,Neutral,False,2024-01-06,54,medium
388,How to use this feature?,General,Positive,False,2024-08-22,24,low
389,Verification email not received,Account,Neutral,False,2024-05-07,41,low
390,Payment failed again,Billing,Neutral,True,2024-09-23,52,medium
391,Feature not working properly,Technical,Neutral,False,2024-06-09,62,medium
392,Billing invoice incorrect,Billing,Negative,False,2025-04-11,67,medium
393,Unable to reset password,Account,Positive,False,2024-07-06,50,low
394,Payment failed again,Billing,Positive,True,2025-05-16,28,medium
395,Website not loading,Technical,Negative,True,2024-06-13,59,high
396,Website not loading,Technical,Negative,True,2025-07-08,3,high
397,Request for demo,General,Neutral,False,2025-01-13,53,low
398,Website not loading,Technical,Negative,True,2025-04-12,66,high
399,Need more information about product,General,Neutral,False,2024-05-05,8,low
400,Feature not working properly,Technical,Neutral,False,2024-09-15,52,medium
401,Billing invoice incorrect,Billing,Positive,True,2024-03-03,54,medium
402,How to use this feature?,General,Neutral,False,2024-12-26,14,low
403,System timeout issue,Technical,Negative,True,2024-08-17,68,high
404,Account locked unexpectedly,Account,Neutral,True,2024-08-12,17,medium
405,Website not loading,Technical,Neutral,False,2024-03-11,29,medium
406,Login issues with account,Account,Negative,False,2024-05-29,53,medium
407,System timeout issue,Technical,Negative,False,2025-04-24,61,medium
408,Error while uploading file,Technical,Neutral,False,2024-12-29,49,medium
409,Profile update failed,Account,Negative,False,2024-09-16,24,medium
410,Billing invoice incorrect,Billing,Negative,False,2025-05-08,46,medium
411,System timeout issue,Technical,Neutral,True,2024-09-07,55,medium
412,Login issues with account,Account,Positive,False,2024-03-28,39,low
413,Charged twice for subscription,Billing,Positive,False,2025-01-29,42,medium
414,Request for demo,General,Neutral,False,2024-05-23,2,low
415,Website not loading,Technical,Positive,False,2024-01-12,33,medium
416,How to use this feature?,General,Positive,False,2024-04-13,30,low
417,Verification email not received,Account,Neutral,False,2024-07-09,20,low
418,Account locked unexpectedly,Account,Negative,True,2024-08-01,12,high
419,Website not loading,Technical,Neutral,False,2024-10-31,68,medium
420,Verification email not received,Account,Negative,False,2024-03-21,15,medium
421,Feature not working properly,Technical,Neutral,False,2024-05-01,30,medium
422,General inquiry,General,Neutral,False,2024-05-22,72,low
423,General inquiry,General,Neutral,False,2024-02-29,19,low
424,Error while uploading file,Technical,Neutral,False,2025-05-18,22,medium
425,Need more information about product,General,Negative,False,2025-07-06,1,medium
426,Unable to reset password,Account,Neutral,False,2024-06-13,64,low
427,Verification email not received,Account,Neutral,False,2024-10-30,55,low
428,Refund not processed,Billing,Positive,False,2025-03-04,47,medium
429,Billing invoice incorrect,Billing,Negative,True,2024-01-30,43,high
430,Request for demo,General,Neutral,False,2024-04-06,63,low
431,Charged twice for subscription,Billing,Positive,False,2024-05-27,54,medium
432,Unable to reset password,Account,Positive,False,2024-05-09,47,low
433,General inquiry,General,Negative,False,2024-12-15,71,medium
434,System timeout issue,Technical,Neutral,True,2024-08-03,33,medium
435,System timeout issue,Technical,Neutral,True,2024-02-23,64,medium
436,Unable to reset password,Account,Negative,False,2025-02-17,35,medium
437,Login issues with account,Account,Positive,False,2025-06-02,64,low
438,Unable to reset password,Account,Positive,False,2024-04-30,41,low
439,Unable to update payment method,Billing,Negative,False,2024-11-02,12,medium
440,Account locked unexpectedly,Account,Negative,False,2024-02-11,52,medium
441,How to use this feature?,General,Positive,False,2025-07-12,52,low
442,Payment failed again,Billing,Positive,True,2024-11-03,61,medium
443,Request for demo,General,Negative,False,2024-03-02,49,medium
444,Need more information about product,General,Negative,False,2024-05-30,11,medium
445,Charged twice for subscription,Billing,Negative,False,2024-08-05,59,medium
446,Payment failed again,Billing,Negative,True,2024-06-27,5,high
447,Payment failed again,Billing,Negative,True,2025-03-07,18,high
448,Feedback on service,General,Negative,False,2024-11-12,34,medium
449,App crashes on login,Technical,Neutral,True,2024-11-05,3,medium
